facebookId,pre_processed_message,message_min_processed,label
890711084350263,filho lula volta movimentar empresa alvo lava jato dono empresa alvo operacao lava jato luis claudio lula silva conhecido lulinha filho presidente eleito lula pt voltou,filho de lula volta a movimentar empresa alvo da lava jato https : //imprensabrasil.com.br/filho-de-lula-volta-a-movimentar-empresa-alvo-da-lava-jato/ dono de empresa alvo da operacao lava jato luis claudio lula da silva conhecido como lulinha filho do presidente eleito lula ( pt ) voltou a,1
890711084350263,deputada eleita fabiana barroso afirma acredito ultimo segundo lula vai subir rampa fabiana barroso comentarista politica eleita deputada estadual paulo eleicoes gerais deste ano comentou acerca pressao,deputada eleita fabiana barroso afirma : acredito ate o ultimo segundo de que lula nao vai subir a rampa https : //imprensabrasil.com.br/deputada-eleita-fabiana-barroso-afirma-acredito-ate-o-ultimo-segundo-de-que-lula-nao-vai-subir-a-rampa/ fabiana barroso comentarista politica e eleita deputada estadual por sao paulo nas eleicoes gerais deste ano comentou acerca da pressao que,1
890711084350263,deputada pt apoia invasao mercados exigir alimentos deputada estadual isolda dantas pt rio grande norte apoiou invasao supermercados movimento lutas bairros vilas favelas,deputada do pt apoia invasao de mercados para exigir alimentos https : //imprensabrasil.com.br/deputada-do-pt-apoia-invasao-de-mercados-para-exigir-alimentos/ a deputada estadual isolda dantas ( pt ) do rio grande do norte apoiou a invasao de supermercados pelo movimento de lutas de bairros vilas e favelas,1
890711084350263,grupos invadem mercados exigem doacoes cestas basicas neste sabado movimento luta bairros vilas favelas mlb ocuparam varios supermercados diversas cidades brasileiras exigir,grupos invadem mercados e exigem doacoes de cestas basicas https : //imprensabrasil.com.br/grupos-invadem-mercados-e-exigem-doacoes-de-cestas-basicas/ neste sabado ( 17 ) o movimento de luta nos bairros vilas e favelas ( mlb ) ocuparam varios supermercados em diversas cidades brasileiras para exigir a,1
890711084350263,deputado jose guimaraes pt passa vergonha aeroporto veja video deputado irmao jose genoino julgado corrupto condenado preso mensalao conhecido deputado dolar cueca ontem,deputado jose guimaraes pt passa vergonha no aeroporto . veja o video . https : //imprensabrasil.com.br/deputado-jose-guimaraes-pt-passa-vergonha-no-aeroporto-veja-o-video/ o deputado e irmao de jose genoino julgado como corrupto condenado e preso no mensalao . ele e conhecido como o deputado `` dolar na cueca '' . ontem ele foi,1
890711084350263,general villas boas avisa chegou hora fazer escolhas irreversiveis senador luiz carlos heinze acaba replicar redes sociais recado general villas boas acaba mandar nacao algumas escolhas,general villas boas avisa que chegou a hora de fazer escolhas irreversiveis https : //imprensabrasil.com.br/general-villas-boas-avisa-que-chegou-a-hora-de-fazer-escolhas-irreversiveis/ o senador luiz carlos heinze acaba de replicar nas suas redes sociais o recado que o general villas boas acaba de mandar a nacao : - algumas das escolhas,1
890711084350263,governo bolsonaro denunciado onu ocde gafi combater corrupcao governo bolsonaro denunciado tres organismos internacionais fraca atuacao receita federal combate corrupcao documentos,governo bolsonaro e denunciado na onu ocde e gafi por nao combater corrupcao https : //imprensabrasil.com.br/governo-bolsonaro-e-denunciado-na-onu-ocde-e-gafi-por-nao-combater-corrupcao/ o governo bolsonaro foi denunciado em tres organismos internacionais pela fraca atuacao da receita federal no combate a corrupcao . os documentos foram,1
890711084350263,exjuiz bolsonarista quis prender william bonner agora pede prisao moraes stm aposentado invalidez exjuiz wilson koressawa tentou pedir prisao ministros supremo apresentador william bonne agora apresentou,ex-juiz bolsonarista que quis prender william bonner agora pede prisao de moraes ao stm https : //imprensabrasil.com.br/ex-juiz-bolsonarista-que-quis-prender-william-bonner-agora-pede-prisao-de-moraes-ao-stm/ aposentado por invalidez o ex-juiz wilson koressawa ja tentou pedir prisao de ministros do supremo e do apresentador william bonne . agora apresentou uma,1
890711084350263,lula vai nomear advogados empreiteiras corruptos acabar lavajato advogados ganharam protagonismo debate juridico ultimos anos criticas consideraram excessos operacao lavajato cotados,lula vai nomear advogados de empreiteiras e de corruptos para acabar com a lava-jato https : //imprensabrasil.com.br/lula-vai-nomear-advogados-de-empreiteiras-e-de-corruptos-para-acabar-com-a-lava-jato/ advogados que ganharam protagonismo no debate juridico nos ultimos anos com criticas ao que consideraram excessos da operacao lava-jato estao cotados para,1
890711084350263,senador heinze vai ministro defesa defende imediata acao militar tse senador diz povo ruas exige imediata acao militar senador luiz carlos heinze acaba entregar ministro defesa general paulo sergio,senador heinze vai ao ministro da defesa e defende imediata acao militar sobre o tse https : //imprensabrasil.com.br/senador-heinze-vai-ao-ministro-da-defesa-e-defende-imediata-acao-militar-sobre-o-tse/ o senador diz que o povo nas ruas exige imediata acao militar . o senador luiz carlos heinze acaba de entregar ao ministro da defesa general paulo sergio,1
890711084350263,viraliza video possivel ministro fazenda possivel governo lula diz colou provas economia video gravado setembro fernando haddad pt anos fala tom ironico havia estudado economia meses colava,viraliza video no qual o possivel ministro da fazenda do possivel governo lula diz que colou em provas de economia https : //imprensabrasil.com.br/viraliza-video-no-qual-o-possivel-ministro-da-fazenda-do-possivel-governo-lula-diz-que-colou-em-provas-de-economia/ um video gravado em setembro 2017 em que fernando haddad ( pt ) 59 anos fala em tom ironico que so havia estudado economia por 2 meses e colava dos,1
890711084350263,equipe transicao lula chamada apocaliptica veja processos geraldo alckmin vicepresidente eleito designado coordenar grupo transicao governo eleito alckimin anunciou nomes compor,equipe de transicao de lula ja e chamada de apocaliptica ; veja quem sao e seus processos https : //imprensabrasil.com.br/equipe-de-transicao-de-lula-ja-e-chamada-de-apocaliptica-veja-quem-sao-e-seus-processos/ geraldo alckmin vice-presidente eleito foi designado para coordenar o grupo de transicao do governo eleito . alckimin ja anunciou 290 nomes para compor a,1
890711084350263,deputada pt apoia invasao mercados exigir alimentos deputada estadual isolda dantas pt rio grande norte apoiou invasao supermercados movimento lutas bairros vilas favelas,deputada do pt apoia invasao de mercados para exigir alimentos https : //imprensabrasil.com.br/deputada-do-pt-apoia-invasao-de-mercados-para-exigir-alimentos/ a deputada estadual isolda dantas ( pt ) do rio grande do norte apoiou a invasao de supermercados pelo movimento de lutas de bairros vilas e favelas,1
890711084350263,grupos invadem mercados exigem doacoes cestas basicas neste sabado movimento luta bairros vilas favelas mlb ocuparam varios supermercados diversas cidades brasileiras exigir,grupos invadem mercados e exigem doacoes de cestas basicas https : //imprensabrasil.com.br/grupos-invadem-mercados-e-exigem-doacoes-de-cestas-basicas/ neste sabado ( 17 ) o movimento de luta nos bairros vilas e favelas ( mlb ) ocuparam varios supermercados em diversas cidades brasileiras para exigir a,1
890711084350263,bolsonaro recorreu contra diplomacao lula ainda missao dada missao cumprida diz ministro benedito goncalves ouvido ministro moraes diplomacao lula embora tse informado,bolsonaro nao recorreu contra diplomacao de lula . ainda . https : //imprensabrasil.com.br/bolsonaro-nao-recorreu-contra-diplomacao-de-lula-ainda/ `` missao dada missao cumprida '' diz o ministro benedito goncalves no ouvido do ministro moraes na diplomacao de lula . embora o tse tenha informado ao,1
890711084350263,manifestantes brasilia recebem ordem levantar acampamento quartafeira h fortes rumores ordens militares manifestantes acampados diante qg brasilia deverao retirarse quartafeira dia,manifestantes de brasilia recebem ordem para levantar acampamento ate quarta-feira 14h https : //imprensabrasil.com.br/manifestantes-de-brasilia-recebem-ordem-para-levantar-acampamento-ate-quarta-feira-14h/ sao fortes os rumores de que por ordens militares os manifestantes que estao acampados diante do qg brasilia deverao retirar-se ate quarta-feira dia,1
890711084350263,preciso mudar pais onde justica prende manifestacao solta corrupcao haver mudancas,e preciso mudar ! num pais onde a justica prende por manifestacao e solta por corrupcao tem que haver mudancas .,1
890711084350263,deputado jose guimaraes pt passa vergonha aeroporto veja video deputado irmao jose genoino julgado corrupto condenado preso mensalao conhecido deputado dolar cueca ontem,deputado jose guimaraes pt passa vergonha no aeroporto . veja o video . https : //imprensabrasil.com.br/deputado-jose-guimaraes-pt-passa-vergonha-no-aeroporto-veja-o-video/ o deputado e irmao de jose genoino julgado como corrupto condenado e preso no mensalao . ele e conhecido como o deputado `` dolar na cueca '' . ontem ele foi,1
890711084350263,revista oeste mundo argentina informa bndes vai conceder emprestimo quase r bilhoes pais financiamento hermanos concluirem segundo trecho gasoduto nestor kirchner quais chances brasil nunca ver cor desse dinheiro lula presidencia,revista oeste mundo argentina informa que bndes vai conceder emprestimo de quase r $ 4 bilhoes ao pais financiamento e para hermanos concluirem o segundo trecho do gasoduto nestor kirchner os quais as chances do brasil nunca mais ver a cor desse dinheiro com lula na presidencia ?,1
409388089120866,tudo vagabundo noticias movimento prosocialismo faz acao orquestrada invasao supermercados estados h hora publicado segundos atras redacao brasilia tum mlb s s en defesa direitos dds trabalhadores epelo socialismo movimento leia divulgue ses averdade,tudo vagabundo noticias movimento pro-socialismo faz acao orquestrada de invasao a supermercados em 17 estados h hora publicado 7 segundos atras em 18/12/2022 por redacao brasilia tum mlb s s en defesa dos direitos dds trabalhadores epelo socialismo ! movimento leia divulgue ses averdade,1
890711084350263,stf solta cabral ultimo preso lava jato cabral condenado oito crimes diferentes organizacao criminosa lavagem dinheiro crimes contra sistema financeiro corrupcao passiva corrupcao cao ativa evasao divisas fraude licitacao formacao cartel,stf solta cabral ultimo preso da lava jato . cabral foi condenado por oito crimes diferentes : organizacao criminosa lavagem de dinheiro crimes contra o sistema financeiro corrupcao passiva corrupcao cao ativa evasao de divisas fraude em licitacao e formacao de cartel .,1
890711084350263,piero unica solucao brasil cara aqui voltar cadeia,piero a unica solucao para o brasil e esse cara aqui voltar ! `` para a cadeia '',1
409388089120866,petistas boicotam havan loja queda furtos,petistas boicotam a havan e loja tem queda de 100 % nos furtos .,1
409388089120866,posto debates midta globalista fazer pensar,eu nao posto para debates a midta globalista e para fazer voce pensar .,1
409388089120866,veja pt tapa cara eleitor apoiar orcament secreto legenda orientou voto favoravel projeto cria novas regras operacionalizacao mecanismo,veja pt da tapa na cara do eleitor ao apoiar orcament secreto legenda orientou voto favoravel ao projeto que cria novas regras para a operacionalizacao do mecanismo,1
409388089120866,revista oeste mundo argentina informa bndes vai conceder emprestimo quase r bilhoes pais financiamento hermanos concluirem segundo trecho gasoduto nestor kirchner,revista oeste mundo argentina informa que bndes vai conceder emprestimo de quase r $ 4 bilhoes ao pais financiamento para hermanos concluirem segundo trecho do gasoduto nestor kirchner e os,1
409388089120866,siga obrasilbr realmente mentindo preupariam tanto censurar,siga @ obrasilbr se voce estivesse realmente mentindo eles nao se preupariam tanto em te censurar .,1
890711084350263,cumulo burrice deixar lado dando certo querer deu errado passado,o cumulo da burrice e deixar de lado o que esta dando certo querer o que ja deu errado no passado !,1
890711084350263,marina ciro alckimin chamou lula ladrao chamou lula ladrao fhc chamou lula ladrao tebet m lula ladrao chamou lula ladrao agora querem convencer ladrao ea melhor opcao,marina ciro alckimin chamou o lula de ladrao chamou 0 lula de ladrao fhc chamou o lula de ladrao tebet m 0 lula de ladrao chamou 0 lula de ladrao e agora querem te convencer de que o ladrao e ea a melhor opcao ? so que nao,1
890711084350263,alguem viu petista postar contra corrupcao lugar bandido cadeia,alguem ja viu um petista postar : sou contra a corrupcao e lugar de bandido e na cadeia ?,1
409388089120866,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk trouxas noticias video missao dada missao cumprida vaza audio benedito goncalves ouvido moraes h hora brasilia publicado segundos atras redacao acesse site justica eleitoral encontrar informacoes oficiais eleicoes,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk seus trouxas noticias video : `` missao dada e missao cumprida '' vaza audio de benedito goncalves no ouvido de moraes h hora brasilia publicado 6 segundos atras em 12/12/2022 por redacao acesse o site da justica eleitoral para encontrar informacoes oficiais sobre as eleicoes de 2022 .,1
409388089120866,ministro luiz camargo vlog luizcamargo ainda ouviremos algum general missao dada missao cumprida ouviremos bandidos twitter iphone luizcamargovlog,foi ministro foi ? luiz camargo vlog @ luizcamargo sera que ainda ouviremos de algum general `` missao dada missao cumprida '' ou so ouviremos isso dos bandidos mesmo ? 19:12 12/12/2022 twitter for iphone @ luizcamargovlog,1
890711084350263,senador heinze vai ministro defesa defende imediata acao militar tse senador diz povo ruas exige imediata acao militar senador luiz carlos heinze acaba entregar ministro defesa general paulo sergio,senador heinze vai ao ministro da defesa e defende imediata acao militar sobre o tse https : //imprensabrasil.com.br/senador-heinze-vai-ao-ministro-da-defesa-e-defende-imediata-acao-militar-sobre-o-tse/ o senador diz que o povo nas ruas exige imediata acao militar . o senador luiz carlos heinze acaba de entregar ao ministro da defesa general paulo sergio,1
890711084350263,lula vai nomear advogados empreiteiras corruptos acabar lavajato advogados ganharam protagonismo debate juridico ultimos anos criticas consideraram excessos operacao lavajato cotados,lula vai nomear advogados de empreiteiras e de corruptos para acabar com a lava-jato https : //imprensabrasil.com.br/lula-vai-nomear-advogados-de-empreiteiras-e-de-corruptos-para-acabar-com-a-lava-jato/ advogados que ganharam protagonismo no debate juridico nos ultimos anos com criticas ao que consideraram excessos da operacao lava-jato estao cotados para,1
890711084350263,exjuiz bolsonarista quis prender william bonner agora pede prisao moraes stm aposentado invalidez exjuiz wilson koressawa tentou pedir prisao ministros supremo apresentador william bonne agora apresentou,ex-juiz bolsonarista que quis prender william bonner agora pede prisao de moraes ao stm https : //imprensabrasil.com.br/ex-juiz-bolsonarista-que-quis-prender-william-bonner-agora-pede-prisao-de-moraes-ao-stm/ aposentado por invalidez o ex-juiz wilson koressawa ja tentou pedir prisao de ministros do supremo e do apresentador william bonne . agora apresentou uma,1
890711084350263,faltava cabral depende apenas voto ser solto segunda turma supremo tribunal federal stf comecou analisar nesta sextafeira pedido soltura exgovernador rio sergio cabral,era so o que faltava ! cabral depende apenas de um voto para ser solto https : //imprensabrasil.com.br/era-so-o-que-faltava-cabral-depende-apenas-de-um-voto-para-ser-solto/ a segunda turma do supremo tribunal federal ( stf ) comecou a analisar nesta sexta-feira um pedido de soltura do ex-governador do rio sergio cabral . dos,1
890711084350263,governo bolsonaro denunciado onu ocde gafi combater corrupcao governo bolsonaro denunciado tres organismos internacionais fraca atuacao receita federal combate corrupcao documentos,governo bolsonaro e denunciado na onu ocde e gafi por nao combater corrupcao https : //imprensabrasil.com.br/governo-bolsonaro-e-denunciado-na-onu-ocde-e-gafi-por-nao-combater-corrupcao/ o governo bolsonaro foi denunciado em tres organismos internacionais pela fraca atuacao da receita federal no combate a corrupcao . os documentos foram,1
890711084350263,filho lula volta movimentar empresa alvo lava jato dono empresa alvo operacao lava jato luis claudio lula silva conhecido lulinha filho presidente eleito lula pt voltou,filho de lula volta a movimentar empresa alvo da lava jato https : //imprensabrasil.com.br/filho-de-lula-volta-a-movimentar-empresa-alvo-da-lava-jato/ dono de empresa alvo da operacao lava jato luis claudio lula da silva conhecido como lulinha filho do presidente eleito lula ( pt ) voltou a,1
890711084350263,viraliza video possivel ministro fazenda possivel governo lula diz colou provas economia video gravado setembro fernando haddad pt anos fala tom ironico havia estudado economia meses colava,viraliza video no qual o possivel ministro da fazenda do possivel governo lula diz que colou em provas de economia https : //imprensabrasil.com.br/viraliza-video-no-qual-o-possivel-ministro-da-fazenda-do-possivel-governo-lula-diz-que-colou-em-provas-de-economia/ um video gravado em setembro 2017 em que fernando haddad ( pt ) 59 anos fala em tom ironico que so havia estudado economia por 2 meses e colava dos,1
890711084350263,contra lula pt juntese maior oposicao redes sociais contra comunismo socialismo,se voce e contra lula e o pt junte-se a nos ! ! ! seremos a maior oposicao nas redes sociais contra o comunismo e socialismo https : //www.facebook.com/euqueroforapt,1
890711084350263,equipe transicao lula chamada apocaliptica veja processos geraldo alckmin vicepresidente eleito designado coordenar grupo transicao governo eleito alckimin anunciou nomes compor,equipe de transicao de lula ja e chamada de apocaliptica ; veja quem sao e seus processos https : //imprensabrasil.com.br/equipe-de-transicao-de-lula-ja-e-chamada-de-apocaliptica-veja-quem-sao-e-seus-processos/ geraldo alckmin vice-presidente eleito foi designado para coordenar o grupo de transicao do governo eleito . alckimin ja anunciou 290 nomes para compor a,1
890711084350263,deputada eleita fabiana barroso afirma acredito ultimo segundo lula vai subir rampa fabiana barroso comentarista politica eleita deputada estadual paulo eleicoes gerais deste ano comentou acerca pressao,deputada eleita fabiana barroso afirma : acredito ate o ultimo segundo de que lula nao vai subir a rampa https : //imprensabrasil.com.br/deputada-eleita-fabiana-barroso-afirma-acredito-ate-o-ultimo-segundo-de-que-lula-nao-vai-subir-a-rampa/ fabiana barroso comentarista politica e eleita deputada estadual por sao paulo nas eleicoes gerais deste ano comentou acerca da pressao que,1
890711084350263,luciano hang vence gleisi hoffmann justica deputada indenizar dono havan exsenadora atualmente deputada federal gleisi hoffmann partido trabalhadores condenada indenizar empresario luciano hang dono,luciano hang vence gleisi hoffmann na justica e deputada tera que indenizar o dono da havan https : //imprensabrasil.com.br/luciano-hang-vence-gleisi-hoffmann-na-justica-e-deputada-tera-que-indenizar-o-dono-da-havan/ a ex-senadora e atualmente deputada federal gleisi hoffmann do partido dos trabalhadores foi condenada a indenizar o empresario luciano hang dono das,1
890711084350263,expresidente lula quer pleno apoio parceiros sistema stftse antecipar diplomacao exercer presidencia republica expresidente lula quer pleno apoio parceiros sistema stftse antecipar diplomacao exercer presidencia republica,o ex-presidente lula quer com o pleno apoio dos seus parceiros no sistema stf-tse antecipar a sua diplomacao para exercer a presidencia na republica . https : //imprensabrasil.com.br/lula-tem-pressa-para-encerrar-o-tema-eleicao/ o ex-presidente lula quer com o pleno apoio dos seus parceiros no sistema stf-tse antecipar a sua diplomacao para exercer a presidencia na republica .,1
890711084350263,contra lula pt juntese maior oposicao redes sociais contra comunismo socialismo reconhecemos governo criminoso lula lui,se voce e contra lula e o pt junte-se a nos ! ! ! seremos a maior oposicao nas redes sociais contra o comunismo e socialismo https : //www.facebook.com/euqueroforapt nao reconhecemos um governo criminoso ! fora lula ! lui,1
890711084350263,governo bolsonaro denunciado onu ocde gafi combater corrupcao governo bolsonaro denunciado tres organismos internacionais fraca atuacao receita federal combate corrupcao documentos,governo bolsonaro e denunciado na onu ocde e gafi por nao combater corrupcao https : //imprensabrasil.com.br/governo-bolsonaro-e-denunciado-na-onu-ocde-e-gafi-por-nao-combater-corrupcao/ o governo bolsonaro foi denunciado em tres organismos internacionais pela fraca atuacao da receita federal no combate a corrupcao . os documentos foram,1
890711084350263,exjuiz bolsonarista quis prender william bonner agora pede prisao moraes stm aposentado invalidez exjuiz wilson koressawa tentou pedir prisao ministros supremo apresentador william bonne agora apresentou,ex-juiz bolsonarista que quis prender william bonner agora pede prisao de moraes ao stm https : //imprensabrasil.com.br/ex-juiz-bolsonarista-que-quis-prender-william-bonner-agora-pede-prisao-de-moraes-ao-stm/ aposentado por invalidez o ex-juiz wilson koressawa ja tentou pedir prisao de ministros do supremo e do apresentador william bonne . agora apresentou uma,1
890711084350263,lula vai nomear advogados empreiteiras corruptos acabar lavajato advogados ganharam protagonismo debate juridico ultimos anos criticas consideraram excessos operacao lavajato cotados,lula vai nomear advogados de empreiteiras e de corruptos para acabar com a lava-jato https : //imprensabrasil.com.br/lula-vai-nomear-advogados-de-empreiteiras-e-de-corruptos-para-acabar-com-a-lava-jato/ advogados que ganharam protagonismo no debate juridico nos ultimos anos com criticas ao que consideraram excessos da operacao lava-jato estao cotados para,1
890711084350263,forte movimentacao equipamentos militares sul brasil comando militar sul explica acontece fontes ativa dizem editor movimentacoes recorrentes porem,forte movimentacao de equipamentos militares no sul do brasil https : //imprensabrasil.com.br/forte-movimentacao-de-equipamentos-militares-no-sul-do-brasil/ o comando militar do sul nao explica o que acontece . fontes que nao sao da ativa dizem ao editor que estas movimentacoes sao recorrentes porem mais,1
890711084350263,senador heinze vai ministro defesa defende imediata acao militar tse senador diz povo ruas exige imediata acao militar senador luiz carlos heinze acaba entregar ministro defesa general paulo sergio,senador heinze vai ao ministro da defesa e defende imediata acao militar sobre o tse https : //imprensabrasil.com.br/senador-heinze-vai-ao-ministro-da-defesa-e-defende-imediata-acao-militar-sobre-o-tse/ o senador diz que o povo nas ruas exige imediata acao militar . o senador luiz carlos heinze acaba de entregar ao ministro da defesa general paulo sergio,1
890711084350263,viraliza video possivel ministro fazenda possivel governo lula diz colou provas economia video gravado setembro fernando haddad pt anos fala tom ironico havia estudado economia meses colava,viraliza video no qual o possivel ministro da fazenda do possivel governo lula diz que colou em provas de economia https : //imprensabrasil.com.br/viraliza-video-no-qual-o-possivel-ministro-da-fazenda-do-possivel-governo-lula-diz-que-colou-em-provas-de-economia/ um video gravado em setembro 2017 em que fernando haddad ( pt ) 59 anos fala em tom ironico que so havia estudado economia por 2 meses e colava dos,1
890711084350263,brasil vai lutar impeachment lula,o brasil vai lutar pelo impeachment fora lula !,1
890711084350263,deputada eleita fabiana barroso afirma acredito ultimo segundo lula vai subir rampa fabiana barroso comentarista politica eleita deputada estadual paulo eleicoes gerais deste ano comentou acerca pressao,deputada eleita fabiana barroso afirma : acredito ate o ultimo segundo de que lula nao vai subir a rampa https : //imprensabrasil.com.br/deputada-eleita-fabiana-barroso-afirma-acredito-ate-o-ultimo-segundo-de-que-lula-nao-vai-subir-a-rampa/ fabiana barroso comentarista politica e eleita deputada estadual por sao paulo nas eleicoes gerais deste ano comentou acerca da pressao que,1
890711084350263,filho lula volta movimentar empresa alvo lava jato dono empresa alvo operacao lava jato luis claudio lula silva conhecido lulinha filho presidente eleito lula pt voltou,filho de lula volta a movimentar empresa alvo da lava jato https : //imprensabrasil.com.br/filho-de-lula-volta-a-movimentar-empresa-alvo-da-lava-jato/ dono de empresa alvo da operacao lava jato luis claudio lula da silva conhecido como lulinha filho do presidente eleito lula ( pt ) voltou a,1
890711084350263,cantora margareth menezes aceitou convite lula assumir ministerio cultura cantora margareth menezes foto aceitou convite lula assumir ministerio cultura presidente eleito deve anunciar nome artista,cantora margareth menezes aceitou o convite de lula para assumir o ministerio da cultura https : //imprensabrasil.com.br/cantora-margareth-menezes-aceitou-o-convite-de-lula-para-assumir-o-ministerio-da-cultura/ a cantora margareth menezes ( foto ) aceitou o convite de lula para assumir o ministerio da cultura . o presidente eleito deve anunciar o nome da artista,1
890711084350263,luciano hang vence gleisi hoffmann justica deputada indenizar dono havan exsenadora atualmente deputada federal gleisi hoffmann partido trabalhadores condenada indenizar empresario luciano hang dono,luciano hang vence gleisi hoffmann na justica e deputada tera que indenizar o dono da havan https : //imprensabrasil.com.br/luciano-hang-vence-gleisi-hoffmann-na-justica-e-deputada-tera-que-indenizar-o-dono-da-havan/ a ex-senadora e atualmente deputada federal gleisi hoffmann do partido dos trabalhadores foi condenada a indenizar o empresario luciano hang dono das,1
890711084350263,joice hasselmann joicehasselmann d serio vexame eduardo catar hoje carlos informando dormiu pai noites obviamente tirando esposa quarto oastores comentaram fernando takeshi eumesmotakeshi nada demais filho dormir pai estranho alguem levar surra dentro casa lembrar nada,joice hasselmann @ joicehasselmann . 1d e serio . depois do vexame de eduardo no catar hoje temos carlos informando que dormiu com o pai por 2 noites obviamente tirando a esposa do quarto . os oastores ja comentaram ? fernando takeshi @ eumesmotakeshi nao tem nada demais um filho dormir com o pai . estranho mesmo e alguem levar uma surra dentro de casa e nao se lembrar de nada .,1
409388089120866,mick jagger cg cg alteracao mundo azar,mick jagger cg cg alteracao no mundo do azar,1
890711084350263,cantora margareth menezes aceitou convite lula assumir ministerio cultura cantora margareth menezes foto aceitou convite lula assumir ministerio cultura presidente eleito deve anunciar nome artista,cantora margareth menezes aceitou o convite de lula para assumir o ministerio da cultura https : //imprensabrasil.com.br/cantora-margareth-menezes-aceitou-o-convite-de-lula-para-assumir-o-ministerio-da-cultura/ a cantora margareth menezes ( foto ) aceitou o convite de lula para assumir o ministerio da cultura . o presidente eleito deve anunciar o nome da artista,1
890711084350263,equipe transicao lula chamada apocaliptica veja processos geraldo alckmin vicepresidente eleito designado coordenar grupo transicao governo eleito alckimin anunciou nomes compor,equipe de transicao de lula ja e chamada de apocaliptica ; veja quem sao e seus processos https : //imprensabrasil.com.br/equipe-de-transicao-de-lula-ja-e-chamada-de-apocaliptica-veja-quem-sao-e-seus-processos/ geraldo alckmin vice-presidente eleito foi designado para coordenar o grupo de transicao do governo eleito . alckimin ja anunciou 290 nomes para compor a,1
890711084350263,luciano hang vence gleisi hoffmann justica deputada indenizar dono havan exsenadora atualmente deputada federal gleisi hoffmann partido trabalhadores condenada indenizar empresario luciano hang dono,luciano hang vence gleisi hoffmann na justica e deputada tera que indenizar o dono da havan https : //imprensabrasil.com.br/luciano-hang-vence-gleisi-hoffmann-na-justica-e-deputada-tera-que-indenizar-o-dono-da-havan/ a ex-senadora e atualmente deputada federal gleisi hoffmann do partido dos trabalhadores foi condenada a indenizar o empresario luciano hang dono das,1
890711084350263,aloizio mercadante cotado presidir bndes diz jornal aloizio mercadante diretor partido trabalhadores pt membros equipe transicao governo lula forte cotado,aloizio mercadante e cotado para presidir bndes diz jornal https : //imprensabrasil.com.br/aloizio-mercadante-e-cotado-para-presidir-bndes-diz-jornal/ aloizio mercadante diretor do partido dos trabalhadores ( pt ) e um dos membros da equipe de transicao do governo lula seria o mais forte cotado a,1
890711084350263,advogado pede prisao moraes prevaricacao abuso poder ministro supremo tribunal federal stf alexandre moraes denunciado advogado arthur hermogenes sampaio junior prevaricacao abuso,advogado pede prisao de moraes por prevaricacao e abuso de poder https : //imprensabrasil.com.br/advogado-pede-prisao-de-moraes-por-prevaricacao-e-abuso-de-poder/ o ministro do supremo tribunal federal ( stf ) alexandre de moraes foi denunciado pelo advogado arthur hermogenes sampaio junior por prevaricacao e abuso,1
890711084350263,equipe transicao lula chamada apocaliptica veja processos geraldo alckmin vicepresidente eleito designado coordenar grupo transicao governo eleito alckimin anunciou nomes compor,equipe de transicao de lula ja e chamada de apocaliptica ; veja quem sao e seus processos https : //imprensabrasil.com.br/equipe-de-transicao-de-lula-ja-e-chamada-de-apocaliptica-veja-quem-sao-e-seus-processos/ geraldo alckmin vice-presidente eleito foi designado para coordenar o grupo de transicao do governo eleito . alckimin ja anunciou 290 nomes para compor a,1
890711084350263,aloizio mercadante cotado presidir bndes diz jornal aloizio mercadante diretor partido trabalhadores pt membros equipe transicao governo lula forte cotado,aloizio mercadante e cotado para presidir bndes diz jornal https : //imprensabrasil.com.br/aloizio-mercadante-e-cotado-para-presidir-bndes-diz-jornal/ aloizio mercadante diretor do partido dos trabalhadores ( pt ) e um dos membros da equipe de transicao do governo lula seria o mais forte cotado a,1
890711084350263,exjuiz pede prisao preventiva alexandre moraes stm nesta quintafeira dia dezembro acaba sair verdadeira noticiabomba serve fio esperanca afinal superior tribunal militar,ex-juiz pede prisao preventiva de alexandre de moraes no stm https : //imprensabrasil.com.br/ex-juiz-pede-prisao-preventiva-de-alexandre-de-moraes-no-stm/ nesta quinta-feira dia 8 de dezembro acaba de sair uma verdadeira noticia-bomba que serve como fio de esperanca afinal o superior tribunal militar,1
890711084350263,faltava cabral depende apenas voto ser solto segunda turma supremo tribunal federal stf comecou analisar nesta sextafeira pedido soltura exgovernador rio sergio cabral,era so o que faltava ! cabral depende apenas de um voto para ser solto https : //imprensabrasil.com.br/era-so-o-que-faltava-cabral-depende-apenas-de-um-voto-para-ser-solto/ a segunda turma do supremo tribunal federal ( stf ) comecou a analisar nesta sexta-feira um pedido de soltura do ex-governador do rio sergio cabral . dos,1
890711084350263,censura stf impoe redes sociais tornando ainda agressiva eleicao passou supremo forcas dao apoio ganharam perdeu mane comemorou ministro barroso expresidente lula tornase,censura que stf impoe nas redes sociais esta se tornando ainda mais agressiva https : //imprensabrasil.com.br/censura-que-stf-impoe-nas-redes-sociais-esta-se-tornando-ainda-mais-agressiva/ a eleicao ja passou . o supremo e as forcas que lhe dao apoio ganharam : perdeu mane comemorou o ministro barroso . o ex-presidente lula torna-se o,1
